scenario,run,type,location,severity,component_1_type,component_1_location,component_2_type,component_2_location,baseline_att,baseline_att_access,baseline_att_walk_component,baseline_CEF,baseline_CEF2,baseline_exposure,baseline_dun,baseline_gc,baseline_gc_access,baseline_cost,baseline_energy,baseline_vkm,baseline_vh,baseline_num_routes,baseline_num_unique_nodes,baseline_invalid_edges,baseline_gc_P30,baseline_gc_P60,baseline_gc_P90,att,att_access,att_walk_component,CEF,CEF2,exposure,dun,gc,gc_access,cost,energy,vkm,vh,num_routes,num_unique_nodes,invalid_edges,gc_P30,gc_P60,gc_P90,phase,broken_routes,delta_att,pct_delta_att,delta_att_access,pct_delta_att_access,delta_CEF,pct_delta_CEF,delta_CEF2,pct_delta_CEF2,delta_exposure,pct_delta_exposure,delta_dun,pct_delta_dun,delta_gc,pct_delta_gc,delta_gc_access,pct_delta_gc_access,delta_cost,pct_delta_cost,delta_energy,pct_delta_energy,delta_vkm,pct_delta_vkm,delta_vh,pct_delta_vh,delta_num_routes,pct_delta_num_routes,delta_num_unique_nodes,pct_delta_num_unique_nodes
S1_service,111,node_removal,peripheral,severe,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.41053346502136,17.48776656762332,0.07723310260196165,1.3663521289984646,1.2791859933290939,34.5345863444419,10.734865103796798,21.982455245977995,22.051397479200162,32806.42307077286,,21130.87783246607,883.4289336,17,78,0,18.761995714838957,21.982455245977995,25.202914777117037,t0_immediate,17,-0.5828992280438285,-0.03239510981517621,-0.5056661254418664,-0.028102815847737276,-0.3197605953221512,-0.1896436642164551,-0.2098414554152337,-0.14092517608872124,2.295435276855727,0.07120023948656637,10.734865103796798,,3.9890225529128074,0.22169324891799042,4.057964786134974,0.2255247709181665,-1719.7697923024898,-0.0498105829137544,,,-1200.890660378107,-0.05377499147740634,-42.169848,-0.04555953274604008,4.0,0.3076923076923077,-4.0,-0.04878048780487805
S1_service,112,link_failure,any_road,mild,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,t0_immediate,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_service,113,link_failure,any_road,mild,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,18.12552843181796,18.12552843181796,0.0,1.5627024863069192,1.4232474301717122,33.21740764839781,0.0,18.12552843181796,18.12552843181796,34329.6846109388,,22186.8224416735,921.1237032000001,15,82,0,18.12552843181796,18.12552843181796,18.12552843181796,t0_immediate,15,0.1320957387527706,0.007341330640244168,0.1320957387527706,0.007341330640244168,-0.12341023801369655,-0.07319216339074966,-0.0657800185726154,-0.044176498309743455,0.9782565808116388,0.030343745055842856,0.0,,0.1320957387527706,0.007341330640244168,0.1320957387527706,0.007341330640244168,-196.50825213654753,-0.005691570249748179,,,-144.9460511706784,-0.006490576472576447,-4.475078399999916,-0.0048347928810626205,2.0,0.15384615384615385,0.0,0.0
S1_service,114,combined_disruption,any_road + peripheral_area,moderate,link_failure,any_road,demand_surge,peripheral_area,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.98549249778823,17.98549249778823,0.0,1.5628607112184003,1.3618190137617598,33.729835541596316,7.129043995124043,20.9807252219556,20.9807252219556,34274.55604181983,,22170.250150274787,918.7975512,15,82,0,18.842012023418388,20.9807252219556,23.119438420492813,t0_immediate,15,-0.007940195276958661,-0.0004412829620897671,-0.007940195276958661,-0.0004412829620897671,-0.12325201310221545,-0.07309832333533768,-0.12720843498256773,-0.08543055071942462,1.4906844740101448,0.046238329008263065,7.129043995124043,,2.9872925288904106,0.1660212689734148,2.9872925288904106,0.1660212689734148,-251.63682125551713,-0.007288287540229628,,,-161.51834256939037,-0.007232671367748867,-6.801230400000009,-0.007347924970518358,2.0,0.15384615384615385,0.0,0.0
S1_service,115,combined_disruption,central + peripheral_area,moderate,node_removal,central,demand_surge,peripheral_area,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,15.4690149220912,15.664715089585844,0.1957001674946449,1.3238105307545216,1.126518815344358,28.31545886054776,24.57710377593538,26.413441337135144,26.56104407137495,33146.10674385597,,21434.854739819955,888.7901640000001,16,79,0,19.04031020435453,26.413441337135144,33.786572469915754,t0_immediate,16,-2.5244177709739883,-0.14029661899626963,-2.328717603479344,-0.1294204192831338,-0.36230219356609417,-0.2148742420006802,-0.36250863339996964,-0.24345329141223504,-3.9236922070384104,-0.12170581659587687,24.57710377593538,,8.420008644069956,0.4679489893729446,8.567611378309763,0.4761521341957051,-1380.086119219377,-0.039972148817350055,,,-896.9137530242224,-0.04016313142918451,-36.808617599999934,-0.039767357446573295,3.0,0.23076923076923078,-3.0,-0.036585365853658534
S1_service,116,link_failure,any_road,severe,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.520347794193125,17.520347794193125,0.0,1.4899422482951699,1.3570349947056395,31.40217757018062,6.619586653361445,20.33232518200308,20.33232518200308,33374.86943729868,,21802.555844623344,885.1569312000001,16,81,0,18.346449185994647,20.33232518200308,22.318201178011513,t0_immediate,16,-0.47308489887206306,-0.02629208705987456,-0.47308489887206306,-0.02629208705987456,-0.1961704760254459,-0.1163448168060583,-0.1319924540386881,-0.08864339885070296,-0.8369734974055518,-0.02596140002728112,6.619586653361445,,2.3388924889378906,0.12998589701226484,2.3388924889378906,0.12998589701226484,-1151.3234257766671,-0.033346376484155324,,,-529.2126482208332,-0.02369774916798059,-40.44185039999991,-0.04369263573369413,3.0,0.23076923076923078,-1.0,-0.012195121951219513
S1_service,117,demand_surge,central_area,mild,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.83386969082654,17.83386969082654,0.0,1.6688732140284344,1.4794940185245018,33.18965510592168,0.0,17.83386969082654,17.83386969082654,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.83386969082654,17.83386969082654,17.83386969082654,t0_immediate,13,-0.15956300223864872,-0.00886784667275553,-0.15956300223864872,-0.00886784667275553,-0.017239510292181404,-0.010224411478258495,-0.009533430219825778,-0.006402454318666297,0.9505040383355094,0.029482911517827264,0.0,,-0.15956300223864872,-0.00886784667275553,-0.15956300223864872,-0.00886784667275553,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_service,118,link_failure,any_road,mild,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,18.173655214877712,18.173655214877712,0.0,1.6256795615731037,1.4687961042080995,33.77175758767062,0.19565418572835686,18.255490209186977,18.255490209186977,34456.7707725894,,22299.572459736744,923.1729336,14,82,0,18.196793953468468,18.255490209186977,18.314186464905482,t0_immediate,14,0.1802225218125244,0.010016016670459083,0.1802225218125244,0.010016016670459083,-0.06043316274751209,-0.03584170967683219,-0.020231344536228102,-0.013586952042616047,1.5326065200844496,0.04753867485131642,0.19565418572835686,,0.2620575161217893,0.014564064600235415,0.2620575161217893,0.014564064600235415,-69.42209048594668,-0.002010707950374435,,,-32.19603310743332,-0.0014417144400252033,-2.4258480000000873,-0.0026208418250148733,1.0,0.07692307692307693,0.0,0.0
S1_service,119,link_failure,any_road,moderate,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,t0_immediate,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_service,120,combined_disruption,peripheral_area + any_road,moderate,demand_surge,peripheral_area,link_failure,any_road,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,18.054615936522705,18.054615936522705,0.0,1.6343100368672028,1.4308826054703394,33.63715157968384,2.726498455076137,19.198256184989166,19.198256184989166,34391.511569902425,,22293.26608637803,919.8277056000001,14,82,0,18.380306648466327,19.198256184989166,20.01620572151201,t0_immediate,14,0.06118324345751702,0.0034003096852718677,0.06118324345751702,0.0034003096852718677,-0.05180268745341299,-0.030723146030634346,-0.05814484327398817,-0.039048872687350904,1.398000512097667,0.043363440593299066,2.726498455076137,,1.2048234919239782,0.06695906848215387,1.2048234919239782,0.06695906848215387,-134.68129317292187,-0.0039008440260715565,,,-38.502406466148386,-0.001724109153222048,-5.771075999999994,-0.006234964992093064,1.0,0.07692307692307693,0.0,0.0
S1_service,121,area_closure,peripheral_area,moderate,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.426940884591467,17.51935502420889,0.0924141396174213,1.5262224656237797,1.3414435224506391,30.64130496384706,8.84784771787001,21.193740323961592,21.27797780123588,31604.146013844595,,20608.256089305734,839.8633968000003,17,76,0,18.539386008600587,21.193740323961592,23.848094639322596,t0_immediate,17,-0.5664918084737209,-0.03148325381471271,-0.47407766885629954,-0.026347261078149522,-0.15989025869683604,-0.09482773980088462,-0.14758392629368844,-0.09911430875108686,-1.597846103739112,-0.04956228842345714,8.84784771787001,,3.200307630896404,0.17785976058530667,3.2845451081706933,0.1825413285057377,-2922.046849230752,-0.08463275579844735,,,-1723.5124035384433,-0.07717760481399906,-85.73538479999979,-0.09262694215283719,4.0,0.3076923076923077,-6.0,-0.07317073170731707
S1_service,122,link_failure,any_road,mild,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.97144023143628,17.97144023143628,0.0,1.6606127846339482,1.4597972546599385,30.68480041092186,2.4565278681491804,19.00388351473278,19.00388351473278,34107.676924205254,,22250.26051725657,905.9704728,14,81,0,18.266925154288025,19.00388351473278,19.740841875177534,t0_immediate,14,-0.021992461628908444,-0.0012222493619788576,-0.021992461628908444,-0.0012222493619788576,-0.025499939686667528,-0.015123508244054205,-0.029230194084389094,-0.019630393052215683,-1.5543506566643117,-0.04821313853475143,2.4565278681491804,,1.0104508216675931,0.056156645533068796,1.0104508216675931,0.056156645533068796,-418.5159388700922,-0.012121693826187293,,,-81.50797558760678,-0.0036498665841769124,-19.628308800000013,-0.021206065943680595,1.0,0.07692307692307693,-1.0,-0.012195121951219513
S1_service,123,combined_disruption,any_road + central_area,mild,link_failure,any_road,demand_surge,central_area,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.83386969082654,17.83386969082654,0.0,1.6688732140284344,1.4794940185245018,33.18965510592168,0.0,17.83386969082654,17.83386969082654,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.83386969082654,17.83386969082654,17.83386969082654,t0_immediate,13,-0.15956300223864872,-0.00886784667275553,-0.15956300223864872,-0.00886784667275553,-0.017239510292181404,-0.010224411478258495,-0.009533430219825778,-0.006402454318666297,0.9505040383355094,0.029482911517827264,0.0,,-0.15956300223864872,-0.00886784667275553,-0.15956300223864872,-0.00886784667275553,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_service,124,area_closure,central_area,mild,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,15.43790896495778,16.136547643838707,0.6986386788809281,1.1478402213759682,0.9629532767712643,22.650799258624797,37.05200018201927,31.949055016373215,32.388834090683524,32535.930760984902,,21254.338029231123,862.9144632000001,18,79,0,20.833454961767437,31.949055016373215,43.064655070979,t0_immediate,18,-2.555523728107408,-0.14202535845716238,-1.8568850492264808,-0.10319793231794726,-0.5382725029446476,-0.3192387407915051,-0.5260741719730633,-0.35330052002512985,-9.588351808961374,-0.29741328451423393,37.05200018201927,,13.955622323308027,0.7755953275489582,14.395401397618336,0.8000364156843979,-1990.2621020904444,-0.05764499173087125,,,-1077.4304636130546,-0.04824653560054137,-62.68431839999994,-0.06772299147978907,5.0,0.38461538461538464,-3.0,-0.036585365853658534
S1_service,125,link_failure,any_road,moderate,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.656759436110054,17.656759436110054,0.0,1.5983061074733829,1.4190161593173969,31.38045495534597,4.249985114126227,19.456340856914036,19.456340856914036,34131.98128144362,,22155.527121804527,911.531088,14,81,0,18.181345322676165,19.456340856914036,20.731336391151903,t0_immediate,14,-0.33667325695513384,-0.018710896508640645,-0.33667325695513384,-0.018710896508640645,-0.0878066168472329,-0.052076362143944295,-0.07001128942693069,-0.04701813219492365,-0.8586961122401995,-0.02663519614520955,4.249985114126227,,1.462908163848848,0.0813023389590728,1.462908163848848,0.0813023389590728,-394.2115816317237,-0.011417754143791517,,,-176.2413710396504,-0.007891957643037713,-14.067693600000098,-0.01519847895184405,1.0,0.07692307692307693,-1.0,-0.012195121951219513
S1_service,126,demand_surge,peripheral_area,mild,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,18.132145214444503,18.132145214444503,0.0,1.7010995063842724,1.4973151227328627,31.412851675565822,0.0,18.132145214444503,18.132145214444503,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,18.132145214444503,18.132145214444503,18.132145214444503,t0_immediate,13,0.13871252137931478,0.007709063842652753,0.13871252137931478,0.007709063842652753,0.014986782063656667,0.008888363065817726,0.008287673988535138,0.005565830230681105,-0.8262993920203492,-0.025630308635860008,0.0,,0.13871252137931478,0.007709063842652753,0.13871252137931478,0.007709063842652753,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_service,127,link_failure,any_road,mild,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,15.31532703898297,15.31532703898297,0.0,1.2780053748075713,1.0931088837247833,30.08698372023453,25.532587867905264,26.72448042624075,26.72448042624075,33972.15841190373,,22044.97322087966,907.5655464000001,17,82,0,19.06470406586917,26.72448042624075,34.384256786612326,t0_immediate,17,-2.678105654082218,-0.14883795103278882,-2.678105654082218,-0.14883795103278882,-0.4081073495130445,-0.2420403711012162,-0.39591856501954426,-0.2658907096396483,-2.1521673473516394,-0.06675632813158866,25.532587867905264,,8.731047733175561,0.48523524566496845,8.731047733175561,0.48523524566496845,-554.0344511716175,-0.016046786663354927,,,-286.7952719645182,-0.012842479181907007,-18.033235199999922,-0.019482777590553304,4.0,0.3076923076923077,0.0,0.0
S1_service,128,link_failure,any_road,mild,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,t0_immediate,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_service,129,node_removal,peripheral,moderate,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,18.158841412581634,18.182483332374872,0.023641919793239062,1.4506866287637017,1.3912962480328601,36.07610519542103,0.456526433366166,18.349857361559856,18.373391349739883,33090.26963324247,,21373.283037553083,888.4246224000001,16,80,0,18.212899431550007,18.349857361559856,18.486815291569705,t0_immediate,16,0.16540871951644576,0.009192727276557719,0.18905063930968424,0.010506646649060236,-0.23542609555691407,-0.13962654581814757,-0.09773120071146746,-0.0656342505934881,3.836954127834858,0.11901535867960869,0.456526433366166,,0.35642466849466814,0.019808597646408906,0.3799586566746953,0.021116518629662833,-1435.9232298328789,-0.041589387961988494,,,-958.4854552910947,-0.04292026650725062,-37.17415919999996,-0.04016228190765367,3.0,0.23076923076923078,-2.0,-0.024390243902439025
S1_service,130,link_failure,any_road,mild,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.690233822907683,17.690233822907683,0.0,1.45868110513883,1.2620923336667986,22.978272363424807,18.500013271742887,25.517546180913143,25.517546180913143,34316.58018161133,,22169.943431014162,921.1458576000001,14,82,0,19.96754219939028,25.517546180913143,31.067550162436014,t0_immediate,14,-0.30319887015750524,-0.016850529597632613,-0.30319887015750524,-0.016850529597632613,-0.22743161918178578,-0.13488518051094397,-0.22693511507752895,-0.15240492394475308,-9.260878704161364,-0.2872556626800394,18.500013271742887,,7.524113487847956,0.41815887030537585,7.524113487847956,0.41815887030537585,-209.61268146401562,-0.006071120621242594,,,-161.82506183001533,-0.007246406028338925,-4.452923999999939,-0.004810857672373516,1.0,0.07692307692307693,0.0,0.0
S1_service,131,link_failure,any_road,moderate,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.859456369892012,17.859456369892012,0.0,1.6161827088581464,1.4395855917085254,31.27175579419186,3.1086869654984897,19.169473956911382,19.169473956911382,33876.77738785696,,21792.1590948212,913.502784,15,82,0,18.236867867261836,19.169473956911382,20.10208004656093,t0_immediate,15,-0.13397632317317587,-0.007445845684843194,-0.13397632317317587,-0.007445845684843194,-0.06993001546246935,-0.04147410458019419,-0.04944185703580217,-0.03320412735003353,-0.9673952733943096,-0.030006846996878476,3.1086869654984897,,1.1760412638461943,0.06535947219784527,1.1760412638461943,0.06535947219784527,-649.4154752183895,-0.01880935664681751,,,-539.609398022978,-0.024163307899053597,-12.095997600000032,-0.013068294643917703,2.0,0.15384615384615385,0.0,0.0
S1_service,132,combined_disruption,peripheral_area + central_area,moderate,demand_surge,peripheral_area,area_closure,central_area,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,15.83656810012752,16.144443008440216,0.30787490831269515,1.268179451160741,1.1457033139312884,26.9715222964151,21.112984943284815,25.16078682758544,25.403660152861924,30343.998429707462,,19380.748557134324,824.4110880000002,17,76,0,18.826891344599996,25.16078682758544,31.494682310570887,t0_immediate,17,-2.1568645929376675,-0.11986954516849585,-1.8489896846249714,-0.10275914085796352,-0.41793327315987483,-0.2478679314446621,-0.34332413481303914,-0.23056937943122455,-5.267628771171072,-0.1633922915689688,21.112984943284815,,7.167354134520252,0.3983316722707729,7.410227459796737,0.41182955949548733,-4182.194433367884,-0.12113106272544188,,,-2951.0199357098536,-0.132144480033252,-101.18769359999988,-0.10932133405046811,4.0,0.3076923076923077,-6.0,-0.07317073170731707
S1_service,133,node_removal,central,mild,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,15.219450898644347,15.455698687986494,0.2362477893421473,1.3084950101901913,1.123275312589709,29.50002116304946,24.01085700306829,25.971644508559635,26.15116717902993,33436.961261474324,,21582.339780842904,898.3938576,15,80,0,18.768387407639146,25.971644508559635,33.174901609480116,t0_immediate,15,-2.773981794420841,-0.15416634734126944,-2.5377340050786934,-0.14103667979133055,-0.37761771413042444,-0.22395757334823369,-0.36575213615461855,-0.24563156069624595,-2.7391299045367106,-0.08496284219129707,24.01085700306829,,7.978211815494447,0.4433957628645986,8.157734485964742,0.4533728847141434,-1089.2316016010227,-0.03154797883220773,,,-749.4287120012741,-0.03355886087756173,-27.204924000000005,-0.02939170247498952,2.0,0.15384615384615385,-2.0,-0.024390243902439025
S1_service,134,combined_disruption,central_area + peripheral,moderate,area_closure,central_area,node_removal,peripheral,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,16.539783698209337,17.295771046520944,0.7559873483116063,0.7117399816436119,0.7104744926726237,26.431391604454504,38.11188026996832,33.10328930021704,33.57115565548402,27448.582194067843,,17372.2566825848,752.8209360000001,23,73,0,21.66972521922655,33.10328930021704,44.53685338120754,t0_immediate,23,-1.4536489948558504,-0.08078775293477483,-0.697661646544244,-0.038773126753803254,-0.9743727426770039,-0.5778811396311639,-0.7785529560717038,-0.5228600431296581,-5.807759463131667,-0.18014616609960596,38.11188026996832,,15.109856607151855,0.8397428586806182,15.577722962418832,0.865744920835623,-7077.610669007503,-0.20499250227431765,,,-4959.511810259377,-0.22208325381165245,-172.77784559999998,-0.18666602531750778,10.0,0.7692307692307693,-9.0,-0.10975609756097561
S1_service,135,link_failure,any_road,mild,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,18.00030808300012,18.00030808300012,0.0,1.6848083630824267,1.4877230875061387,32.10871494376727,0.13043612381890457,18.05509085315254,18.05509085315254,34240.157439193616,,22163.390370992016,917.1913968000001,13,81,0,18.015960016006865,18.05509085315254,18.09422169029821,t0_immediate,13,0.006875389934933196,0.00038210551884205096,0.006875389934933196,0.00038210551884205096,-0.0013043612381891112,-0.0007735907685025487,-0.0013043612381888892,-0.0008759819970335911,-0.13043612381890313,-0.004045892013268488,0.13043612381890457,,0.06165816008735092,0.0034267035723047146,0.06165816008735092,0.0034267035723047146,-286.0354238817308,-0.008284592078138928,,,-168.3781218521617,-0.007539847187029344,-8.407384799999932,-0.00908318481736421,0.0,0.0,-1.0,-0.012195121951219513
S1_service,136,node_removal,central,moderate,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,17.620712070318785,17.81970087245172,0.19898880213293385,1.4381372161711277,1.2368675173824368,22.19566279442644,20.45652643336617,26.29004230792638,26.448324913151552,33649.852605063934,,21770.943278329916,901.8387768,15,80,0,20.153084377916528,26.29004230792638,32.427000237936234,t0_immediate,15,-0.37272062274640305,-0.020714258869017947,-0.1737318206134688,-0.009655290548335808,-0.2479755081494881,-0.14706935341431854,-0.25215993136189074,-0.1693453882092859,-10.043488273159731,-0.3115307922378154,20.45652643336617,,8.296609614861193,0.4610909856049187,8.454892220086364,0.4698876731478228,-876.3402580114125,-0.025381896622278046,,,-560.8252145142615,-0.02511333639760631,-23.760004800000047,-0.025669874758184368,2.0,0.15384615384615385,-2.0,-0.024390243902439025
S1_service,137,link_failure,any_road,severe,,,,,17.993432693065188,17.993432693065188,0.0,1.6861127243206158,1.4890274487443276,32.23915106758617,0.0,17.993432693065188,17.993432693065188,34526.19286307535,,22331.768492844178,925.5987816,13,82,0,17.993432693065188,17.993432693065188,17.993432693065188,18.24381213623559,18.24381213623559,0.0,1.4745859744773155,1.327248731011781,32.86958755010082,7.858701133980757,21.525306145392378,21.525306145392378,33307.318704785066,,21728.83426898133,884.6806272000001,18,81,0,19.16769580519815,21.525306145392378,23.882916485586605,t0_immediate,18,0.2503794431704023,0.013915045974907307,0.2503794431704023,0.013915045974907307,-0.21152674984330022,-0.12545231809962798,-0.16177871773254648,-0.10864723673762483,0.6304364825146465,0.019554996382907204,7.858701133980757,,3.53187345232719,0.19628680711315313,3.53187345232719,0.19628680711315313,-1218.8741582902803,-0.03530288332467224,,,-602.9342238628487,-0.026998946548100228,-40.918154399999935,-0.04420722586655567,5.0,0.38461538461538464,-1.0,-0.012195121951219513
